,02-11-2018:teams_700.csv,03-11-2018:teams_700.csv,04-11-2018:teams_600.csv,05-11-2018:teams_700.csv,07-11-2018:teams_700.csv,09-11-2018:teams_700.csv,10-11-2018:teams_700.csv,21-11-2018:teams_700.csv,23-11-2018:teams_700.csv,26-11-2018:teams_700.csv,28-11-2018:teams_700.csv,21-12-2018:teams_700.csv,03-12-2018:teams_700.csv,05-12-2018:teams_700.csv,07-12-2018:teams_700.csv,08-12-2018:teams_700.csv,01-11-2018:teams_700.csv,06-11-2018:teams_700.csv,08-11-2018:teams_800.csv,21-11-2018:teams_800.csv,23-11-2018:teams_800.csv,24-11-2018:teams_730.csv,25-11-2018:teams_600.csv,27-11-2018:teams_700.csv,28-11-2018:teams_800.csv,01-12-2018:teams_700.csv,03-12-2018:teams_730.csv,04-12-2018:teams_700.csv,05-12-2018:teams_800.csv,09-12-2018:teams_600.csv
85,249.75,279.75,0.0,0.0,272.25,263.75,0.0,277.25,0.0,0.0,0.0,280.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,250.75,233.75,249.75,280.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,252.75,0.0,336.75,0.0,0.0,0.0,0.0,236.5,0.0,0.0
87,267.75,0.0,0.0,0.0,0.0,289.5,0.0,0.0,258.5,0.0,0.0,308.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.75,0.0,0.0,308.75,0.0,0.0,0.0,276.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,226.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,283.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.5,290.5,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,287.25,0.0,286.5,0.0,0.0,0.0,0.0,236.5,0.0,0.0,300.5,0.0,0.0,0.0,279.5,0.0,236.25,0.0
91,0.0,295.5,0.0,0.0,0.0,0.0,253.75,0.0,252.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.75,229.5,0.0,0.0,0.0,0.0,0.0,0.0
92,278.25,309.25,0.0,0.0,0.0,0.0,265.5,294.25,262.5,0.0,246.25,265.25,259.25,288.75,266.25,0.0,0.0,0.0,309.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,281.75,300.25,0.0,0.0,257.5,289.0,0.0,306.25,0.0,0.0,0.0,0.0,0.0,0.0,312.25,0.0,0.0,0.0,0.0,0.0,0.0,283.5,288.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,289.25,0.0,284.25,0.0,0.0,0.0,282.5,0.0,0.0,260.0,0.0,0.0,248.0,325.5,0.0,0.0,287.5,247.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
